###,poem_id,display_name,place_id,place_name,year,verse,word,word_normalised,word_lemmatised (local),lemma_standard (Finnish/Estonian & minority languages if needed),root (Est/Fi,English,Refrain / onomatopoetic word,Comment
1698,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
                                aлл_on nituD pǟll_on 
pe̮ллod",on,on,olla,olla,olla,to be,,
1699,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
				aлл_on nituD pǟll_on 
pe̮ллod",nitud,nitud,niittü,niitty,niitty,meadow,,
1700,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
				aлл_on nituD pǟll_on 
pe̮ллod",päll,pääll,pääll,päällä,päällä,above,,
1701,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
				aлл_on nituD pǟll_on 
pe̮ллod",on,on,olla,olla,olla,to be,,
1702,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
				aлл_on nituD pǟll_on 
pe̮ллod",peллod,pellod,pelto,pelto,pelto,field,,
1703,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
				tšehsinǟ tšülä üvä",tsehsinä,tšehsinää,tšehsinää,keskenään,keski,together,,
1704,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
				tšehsinǟ tšülä üvä",tsulä,tšülä,tšülä,kylä,kylä,village,,
1705,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,"
				tšehsinǟ tšülä üvä",uvä,üvä,üvä,hyvä,hyvä,good,,
1706,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914,				üvä elǟ nei̯tsüi̯lē.,uvä,üvä,üvä,hyvä,hyvä,good,,
1707,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914, 				üvä elǟ nei̯tsüi̯lē.,elä,elää,elää,elää,elää,to live,,
1708,skvr04147970,SKVR IV3 Vatja 4797.,skvr_6450,Kattila,1914, 				üvä elǟ nei̯tsüi̯lē.,neitsuile,neitsüilee,neittsü,neitsyt,neito,"maiden, young woman",,
1823,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Hämmähäcki huoran (hyllin) poika,",hämmähäcki,hämmähäkki,hämmähäkki,hämähäkki,hämähäkki,spider,,
1824,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Hämmähäcki huoran (hyllin) poika,",huoran,huoran,huora,huora,huora,whore,,
1825,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Hämmähäcki huoran (hyllin) poika,",hyllin,hyllin,hylli,hylli,hylli,quaking bog,,
1826,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Hämmähäcki huoran (hyllin) poika,",poika,poika,poika,poika,poika,son,,
1827,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Mixis Laitit Luojan langan,",mixis,miksis,miksi,miksi,miksi,why,,
1828,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Mixis Laitit Luojan langan,",laitit,laitit,laittaa,laittaa,laittaa,to put,,
1829,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Mixis Laitit Luojan langan,",luojan,Luojan,Luoja,Luoja,Luoja,Creator,,
1830,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Mixis Laitit Luojan langan,",langan,langan,lanka,lanka,lanka,thread,,
1831,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Kerän Kiesuxen kiroisit?,kerän,kerän,kerä,kerä,kerä,thread ball,,
1832,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Kerän Kiesuxen kiroisit?,kiesuxen,Kiesuksen,Kiesus,Kiesus,Kiesus,Jesus,,
1833,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Kerän Kiesuxen kiroisit?,kiroisit,kiroisit,kirota,kirota,kirota,to curse,,
1834,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Minä Sinun,minä,minä,minä,minä,minä,I ,,
1835,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Minä Sinun,sinun,sinun,sinä,sinä,sinä,you,,
1836,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Minä Sinun,nylljen,nyljen,nylkeä,nylkeä,nylkeä,to skin,,
1837,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Minä Sinun,nyrkilläin,nyrkilläin,nyrkki,nyrkki,nyrkki,fist,,
1838,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"5 Pijrrän peukaloisellani,",pijrrän,piirrän,piirtää,piirtää,piirtää,to draw,,
1839,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"5 Pijrrän peukaloisellani,",peukaloisellani,peukaloisellani,peukaloinen,peukalo,peukalo,thumb,,
1840,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Vien nahkas Viburihin,",vien,vien,viedä,viedä,viedä,to take,,
1841,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Vien nahkas Viburihin,",nahkas,nahkas,nahka,nahka,nahka,skin,,
1842,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Vien nahkas Viburihin,",viburihin,Viipurihin,Viipuri,Viipuri,Viipuri,Viipuri,,
1843,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Kannan kaupingen ovelle.,kannan,kannan,kantaa,kantaa,kantaa,to carry,,
1844,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Kannan kaupingen ovelle.,kaupingen,kaupingen,kaupinge,kaupunki,kaupunki,town,,
1845,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Kannan kaupingen ovelle.,ovelle,ovelle,ovi,ovi,ovi,door,,
1846,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Sielle saan Sadaisett markat,",sielle,siellä,siellä,siellä,se,there,,
1847,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Sielle saan Sadaisett markat,",saan,saan,saada,saada,saada,to get,,
1848,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Sielle saan Sadaisett markat,",sadaisett,sadaisett,sadainen,satainen,sata,hundred,,
1849,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Sielle saan Sadaisett markat,",markat,markat,markka,markka,markka,mark,,
1850,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Tuhat tuhatta penningitä,",tuhat,tuhat,tuhat,tuhat,tuhat,thousand,,
1851,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Tuhat tuhatta penningitä,",tuhatta,tuhatta,tuhat,tuhat,tuhat,thousand,,
1852,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Tuhat tuhatta penningitä,",penningitä,penningitä,penningi,penninki,penninki,"penning, penny",,
1853,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,10 Sata Saxan Talaria;,sata,sata,sata,sata,sata,hundred,,
1854,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,10 Sata Saxan Talaria;,saxan,saksan,saksa,saksa,saksa,German,,
1855,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,10 Sata Saxan Talaria;,talaria,taalaria,taalari,taalari,taalari,thaler,,
1856,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Jolla ostan Ison orihin,",jolla,jolla,joka,joka,joka,who,,
1857,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Jolla ostan Ison orihin,",ostan,ostan,ostaa,ostaa,ostaa,to buy,,
1858,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Jolla ostan Ison orihin,",ison,ison,iso,iso,iso,big,,
1859,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Jolla ostan Ison orihin,",orihin,orihin,ori,ori,ori,stallion,,
1860,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Hijren karvaisen hevoisen,",hijren,hiiren,hiiri,hiiri,hiiri,mouse,,
1861,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Hijren karvaisen hevoisen,",karvaisen,karvaisen,karvainen,karvainen,karva,color,,
1862,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Hijren karvaisen hevoisen,",hevoisen,hevoisen,hevonen,hevonen,hevonen,horse,,
1863,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Meren jäätä juoxemahan,",meren,meren,meri,meri,meri,sea,,
1864,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Meren jäätä juoxemahan,",jäätä,jäätä,jää,jää,jää,ice,,
1865,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Meren jäätä juoxemahan,",juoxemahan,juoksemahan,juosta,juosta,juosta,to ron,,
1866,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,*Somerota sirotamahan;*,somerota,somerota,somero,somero,somero,coarse gravel,,
1867,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,*Somerota sirotamahan;*,sirotamahan,sirotamahan,sirottaa,sirottaa,sirottaa,to scatter,,
1868,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"15 Jonga lampu Lautaisella,",jonga,jonka,joka,joka,joka,which,,which has'
1869,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"15 Jonga lampu Lautaisella,",lampu,lampu,lampu,lampi,lampi,pond,,
1870,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"15 Jonga lampu Lautaisella,",lautaisella,lautaisella,lautainen,lautanen,lauta,hindquater,,
1871,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Vesi selvä setza luulla,vesi,vesi,vesi,vesi,vesi,water,,
1872,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Vesi selvä setza luulla,selvä,selvä,selvä,selvä,selvä,clear,,
1873,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Vesi selvä setza luulla,setza,setsa,setsa,selkä,selkä,back,,"can be some other untypical word, but typically ""vesi selvä selkäluilla"", no word like setsa elsewhere or in dictionaries"
1874,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Vesi selvä setza luulla,luulla,luulla,luu,luu,luu,bone,,
1875,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,*Lähe längehin välissä*;,lähe,lähe,lähteä,lähteä,lähteä,spring,,
1876,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,*Lähe längehin välissä*;,längehin,längehin,länki,länki,länki,horse collar,,
1877,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,*Lähe längehin välissä*;,välissä,välissä,väli,väli,väli,between,,
1878,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Josta villjat vettajuovat,",josta,josta,joka,joka,joka,where,,
1879,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Josta villjat vettajuovat,",villjat,villjat,villja,velho?,velho?,wizard?,,"in this context, other versions give a verse ""velhot vettä juovat"" 'the wizards are drinking water"". Word vilja as such would be 'grain' and very untypical in this context. Loan from Swedish 'vilja' 'will; someone with (strong) will' would be improbable."
1880,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,"Josta villjat vettajuovat,",vettajuovat,vettä juovat,vesi & juoda,vesi & juoda,vesi & juoda,dring water,,two words written together
1881,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Tuli ku⌈u⌉kut kuiluvavat.,tuli,tuli,tuli,tuli,tuli,fire,,
1882,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Tuli ku⌈u⌉kut kuiluvavat.,kuukut,kuukut,kuukku,kulkku,kurkku,throat,,
1883,skvr06101290,SKVR VI1 129.,skvr_9050,Etelä-Savo,1700,Tuli ku⌈u⌉kut kuiluvavat.,kuiluvavat,kuiluvavat,kuiluttaa,kuiluttaa,kuiluttaa,to drink,,"onomatopoetic or obscured word related to drinking, plenty of variations in this line type, not in the dictionaries"
1884,skvr06108010,SKVR VI1 801.,skvr_9050,Etelä-Savo,1894,"Kelle kulle kelvannoo, pistä veitsi tuppeen!",kelle,kelle,ken,ken,ken,who,,
1885,skvr06108010,SKVR VI1 801.,skvr_9050,Etelä-Savo,1894,"Kelle kulle kelvannoo, pistä veitsi tuppeen!",kulle,kulle,kuka,kuka,kuka,who,,
1886,skvr06108010,SKVR VI1 801.,skvr_9050,Etelä-Savo,1894,"Kelle kulle kelvannoo, pistä veitsi tuppeen!",kelvannoo,kelvannoo,kelvata,kelvata,kelvata,to be good enough,,
1887,skvr06108010,SKVR VI1 801.,skvr_9050,Etelä-Savo,1894,"Kelle kulle kelvannoo, pistä veitsi tuppeen!",pistä,pistä,pistää,pistää,pistää,to put,,
1888,skvr06108010,SKVR VI1 801.,skvr_9050,Etelä-Savo,1894,"Kelle kulle kelvannoo, pistä veitsi tuppeen!",veitsi,veitsi,veitsi,veitsi,veitsi,knife,,
1889,skvr06108010,SKVR VI1 801.,skvr_9050,Etelä-Savo,1894,"Kelle kulle kelvannoo, pistä veitsi tuppeen!",tuppeen,tuppeen,tuppi,tuppi,tuppi,sheath,,
1985,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"Rauta rehki kilta kilpi,",rauta,rauta,rauta,rauta,rauta,iron,,
1986,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"Rauta rehki kilta kilpi,",rehki,Rehki,Rehki,Rehki,Rehki,personification of iron,,
1987,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"Rauta rehki kilta kilpi,",kilta,kilta,kilta,kilta,kilta,guild ,,"usually ""kulta"" 'gold'"
1988,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"Rauta rehki kilta kilpi,",kilpi,kilpi,kilpi,kilpi,kilpi,shield,,
1989,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"tie mullen iki sowindo,",tie,tie,tehdä,tehdä,tehdä,to do,,
1990,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"tie mullen iki sowindo,",mullen,mullen,mie,minä,minä,I,,
1991,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"tie mullen iki sowindo,",iki,iki,iki,iki,iki,eternal,,
1992,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"tie mullen iki sowindo,",sowindo,sovinto,sovinto,sovinto,sopia,reconciliation,,
1993,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wanno wanka weljexys,",wanno,vanno,vannoa,vannoa,vannoa,to swear,,
1994,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wanno wanka weljexys,",wanka,vankka,vankka,vankka,vankka,sturdy,,
1995,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wanno wanka weljexys,",weljexys,veljeksys,veljeksys,veljeys,veli,brotherhood,,
1996,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wasten syöntäni syleäk,",wasten,vasten,vasten,vasten,vasten,against,,
1997,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wasten syöntäni syleäk,",syöntäni,syöntäni,syän,sydän,sydän,heart,,
1998,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wasten syöntäni syleäk,",syleäk,syleäk,syletä,syletä,syli,to embrace?,,
1999,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"5 wannottelek wahtowani,",wannottelek,vannottelek,vannotella,vannotella,vannotella,to swear,,
2000,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"5 wannottelek wahtowani,",wahtowani,vaahtovani,vaahto?,vaahto?,vaahto?,eager speaking?,,"compare with Karelian ""voahata"": to foam, to speak eagerly"
2001,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettpäs silloin suri ollut,",ettpäs,etpäs,ei,ei,ei,no,,
2002,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettpäs silloin suri ollut,",silloin,silloin,silloin,silloin,silloin,then,,
2003,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettpäs silloin suri ollut,",suri,suuri,suuri,suuri,suuri,big,,
2004,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettpäs silloin suri ollut,",ollut,ollut,olla,olla,olla,to be,,
2005,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettkäs suri ettkä pieni,",ettkäs,etkäs,ei,ei,ei,no,,
2006,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettkäs suri ettkä pieni,",suri,suuri,suuri,suuri,suuri,big,,
2007,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettkäs suri ettkä pieni,",ettkä,etkä,ei,ei,ei,no,,
2008,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"ettkäs suri ettkä pieni,",pieni,pieni,pieni,pieni,pieni,small,,
2009,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"et kofwin koreakan,",et,et,ei,ei,ei,no,,
2010,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"et kofwin koreakan,",kofwin,kovin,kovin,kovin,kovin,very,,
2011,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"et kofwin koreakan,",koreakan,koreakaan,korea,korea,korea,"flashy, showy",,
2012,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"kuisa suosta sottkettihin,",kuisa,kuisa,kuin sinä,kuin sinä,kuin sinä,when you,,two words written as one
2013,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"kuisa suosta sottkettihin,",suosta,suosta,suo,suosta,suosta,bog,,
2014,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"kuisa suosta sottkettihin,",sottkettihin,sottkettihin,sotkea,sotkea,sotkea,separate by kneading,,
2015,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"10 wettälästä wällottihin,",wettälästä,vettelästä,vetelä,vetelä,vetelä,"watery, soggy",,
2016,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"10 wettälästä wällottihin,",wällottihin,vellottihin,velloa,velloa,velloa,to mould,,
2017,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"woisinuva rauta rauka,",woisinuva,voi sinuva,voi sinä,voi sinä,voi sinä,oh you,,two words written as one
2018,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"woisinuva rauta rauka,",rauta,rauta,rauta,rauta,rauta,iron,,
2019,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"woisinuva rauta rauka,",rauka,raukka,raukka,raukka,raukka,"poor, wretched",,
2020,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",rauta,rauta,rauta,rauta,rauta,iron,,
2021,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",rauka,raukka,raukka,raukka,raukka,"poor, wretched",,
2022,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",koito,koito,koito,koito,koito,"poor, wretched",,
2023,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",kona,kuona,kuona,kuona,kuona,dross,,
2024,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"teräs tenho päifwällinen,",teräs,teräs,teräs,teräs,teräs,steel,,
2025,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"teräs tenho päifwällinen,",tenho,tenhon,tenho,tenho,tenho,enchantment,,
2026,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"teräs tenho päifwällinen,",päifwällinen,päivällinen,päivällinen,päivällinen,päivä,like,,
2027,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"poikaisi tekö pahofwa,",poikaisi,poikaisi,poika,poika,poika,son,,
2028,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"poikaisi tekö pahofwa,",tekö,teköö,tehdä,tehdä,tehdä,to do,,
2029,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"poikaisi tekö pahofwa,",pahofwa,pahova,paha,paha,paha,evil,,
2030,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"15 lapsesi tuhofwa työtä,",lapsesi,lapsesi,lapsi,lapsi,lapsi,child,,
2031,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"15 lapsesi tuhofwa työtä,",tuhofwa,tuhova,tuho,tuho,tuho,destructive,,
2032,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"15 lapsesi tuhofwa työtä,",työtä,työtä,työ,työ,työ,work,,
2033,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"tule työsi tuntemahan,",tule,tule,tulla,tulla,tulla,to come,,
2034,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"tule työsi tuntemahan,",työsi,työsi,työ,työ,työ,work,,
2035,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"tule työsi tuntemahan,",tuntemahan,tuntemahan,tuntea,tuntea,tuntea,to know,,
2036,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wikasi parandamahan,",wikasi,vikasi,vika,vika,vika,fault,,
2037,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"wikasi parandamahan,",parandamahan,parantamahan,parantaa,parantaa,parantaa,to heal,,
2038,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"woi sinua rauta rauka,",woi,voi,voi,voi,voi,oh,,
2039,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"woi sinua rauta rauka,",sinua,sinua,sinä,sinä,sinä,you,,
2040,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"woi sinua rauta rauka,",rauta,rauta,rauta,rauta,rauta,iron,,
2041,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"woi sinua rauta rauka,",rauka,raukka,raukka,raukka,raukka,poor,,
2042,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",rauta,rauta,rauta,rauta,rauta,iron,,
2043,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",rauka,raukka,raukka,raukka,raukka,"poor, wretched",,
2044,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",koito,koito,koito,koito,koito,koito,,
2045,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"rauta rauka, koito kona,",kona,kuona,kuona,kuona,kuona,dross,,
2046,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"20 teräs tenho päiwällinen,",teräs,teräs,teräs,teräs,teräs,steel,,
2047,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"20 teräs tenho päiwällinen,",tenho,tenhon,tenho,tenho,tenho,enchantment,,
2048,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"20 teräs tenho päiwällinen,",päiwällinen,päivällinen,päivällinen,päivä,päiwällinen,like,,
2049,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etsäs silloin suri ollut,",etsäs,etpäs,ei sinä,ei sinä,ei sinä,you not,,"or ""et säs"" 'you were not'"
2050,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etsäs silloin suri ollut,",silloin,silloin,silloin,silloin,silloin,then,,
2051,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etsäs silloin suri ollut,",suri,suuri,suuri,suuri,suuri,big,,
2052,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etsäs silloin suri ollut,",ollut,ollut,olla,olla,olla,to be,,
2053,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etkä suri etkä pieni,",etkä,etkä,ei,ei,ei,no,,
2054,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etkä suri etkä pieni,",suri,suuri,suuri,suuri,suuri,big,,
2055,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etkä suri etkä pieni,",etkä,etkä,etkä,ei,ei,no,,
2056,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"etkä suri etkä pieni,",pieni,pieni,pieni,pieni,pieni,small,,
2057,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"et kofwin kipusahan,",et,et,ei,ei,ei,no,,
2058,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"et kofwin kipusahan,",kofwin,kovin,kovin,kovin,kovin,very,,
2059,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"et kofwin kipusahan,",kipusahan,kipusahan,kipusa,kipuisa,kipu,painful,,
2060,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,kuinsa maitona makaisit,kuinsa,kuin sa,kuin sinä,kuin sinä,kuin & sinä,when you,,two words written as one
2061,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,kuinsa maitona makaisit,maitona,maitona,maito,maito,maito,milk,,
2062,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,kuinsa maitona makaisit,makaisit,makaisit,maata,maata,maata,lay,,
2063,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"25 nuoren neitosen nisäsä,",nuoren,nuoren,nuori,nuori,nuori,young,,
2064,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"25 nuoren neitosen nisäsä,",neitosen,neitosen,neitonen,neitonen,neito,"maiden, young woman",,
2065,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"25 nuoren neitosen nisäsä,",nisäsä,nisässä,nisä,nisä,nisä,breast,,
2066,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"kaswaimen kainalosa,",kaswaimen,kasvavaisen,kasvavainen,kasvava,kasvaa,growing-one,,
2067,skvr06133330,SKVR VI1 3333.,skvr_9050,Etelä-Savo,1700,"kaswaimen kainalosa,",kainalosa,kainalossa,kainalo,kainalo,kainalo,underarm,,
